Carrier,FlightNumber,ServiceType,EffectiveDate,DiscontinuedDate,DOW,Departure Airport,DepartureTime,ArrivalAirport,ArrivalTime,SubAircraftTypeCode
DL,1131,J,28APR24,28APR24,7,CHS,0800,LGA,0959,221
DL,1131,J,05MAY24,05MAY24,7,CHS,0800,LGA,0959,221
DL,1134,J,07JUN24,07JUN24,5,ATL,0810,CHS,0922,757
DL,1134,J,07JUN24,07JUN24,5,CHS,1025,ATL,1138,757
DL,1134,J,08JUN24,06JUL24, 2   6 ,ATL,0810,CHS,0922,757
DL,1134,J,08JUN24,06JUL24, 2   6 ,CHS,1025,ATL,1138,757
DL,1134,J,09JUN24,07JUL24,1 345 7,ATL,0810,CHS,0922,757
DL,1134,J,09JUN24,07JUL24,1 345 7,CHS,1025,ATL,1138,757
DL,1185,J,01FEB24,01FEB24,4,ATL,2059,CHS,2205,739
DL,1185,J,02FEB24,02FEB24,5,ATL,2059,CHS,2205,739
DL,1185,J,04FEB24,05FEB24,1     7,ATL,2059,CHS,2205,739
DL,1185,J,06FEB24,14FEB24,123,ATL,1920,CHS,2024,739
DL,1185,J,08FEB24,08FEB24,4,ATL,2059,CHS,2204,739
DL,1185,J,09FEB24,09FEB24,5,ATL,2059,CHS,2204,739
DL,1185,J,20FEB24,20FEB24,2,ATL,2059,CHS,2204,739
DL,1185,J,21FEB24,06MAR24,23,ATL,2059,CHS,2204,739
DL,1222,J,01FEB24,01FEB24,1 34   ,BOS,1140,CHS,1423,221
DL,1222,J,01FEB24,01FEB24,1 34   ,CHS,1515,BOS,1739,221
DL,1222,J,02FEB24,02FEB24,5,BOS,1140,CHS,1423,221
DL,1222,J,02FEB24,02FEB24,5,CHS,1515,BOS,1739,221
DL,1222,J,03FEB24,11FEB24,1 34 67,BOS,1140,CHS,1423,221
DL,1222,J,03FEB24,11FEB24,1 34 67,CHS,1515,BOS,1739,221
DL,1222,J,06FEB24,20FEB24,2,BOS,1140,CHS,1423,221
DL,1222,J,06FEB24,20FEB24,2,CHS,1515,BOS,1739,221
DL,1222,J,09FEB24,23FEB24,5,BOS,1140,CHS,1423,221
DL,1222,J,09FEB24,23FEB24,5,CHS,1515,BOS,1739,221
DL,1222,J,12FEB24,25FEB24,1 34  7,BOS,1140,CHS,1423,221
DL,1222,J,12FEB24,25FEB24,1 34  7,CHS,1515,BOS,1739,221
DL,1222,J,17FEB24,17FEB24,6,BOS,1145,CHS,1428,221
DL,1222,J,17FEB24,17FEB24,6,CHS,1520,BOS,1744,221
DL,1222,J,24FEB24,24FEB24,6,BOS,1145,CHS,1428,221
DL,1222,J,24FEB24,24FEB24,6,CHS,1520,BOS,1744,221
DL,1222,J,26FEB24,02MAR24,1 3456 ,BOS,1140,CHS,1423,221
DL,1222,J,26FEB24,02MAR24,1 3456 ,CHS,1515,BOS,1739,221
DL,1222,J,27FEB24,03MAR24, 2    7,BOS,1140,CHS,1423,221
DL,1222,J,27FEB24,03MAR24, 2    7,CHS,1515,BOS,1739,221
DL,1222,J,04MAR24,08MAR24,12345,BOS,1140,CHS,1423,221
DL,1222,J,04MAR24,08MAR24,12345,CHS,1515,BOS,1739,221
DL,1222,J,09MAR24,09MAR24,6,BOS,1140,CHS,1423,221
DL,1222,J,09MAR24,09MAR24,6,CHS,1515,BOS,1739,221
DL,1243,J,14SEP24,06OCT24,67,BOS,0815,CHS,1052,221
DL,1243,J,14SEP24,06OCT24,67,CHS,1159,BOS,1421,221
DL,1263,J,13JUL24,24AUG24,6,BOS,0815,CHS,1055,221
DL,1263,J,13JUL24,24AUG24,6,CHS,1159,BOS,1427,221
DL,1263,J,14JUL24,25AUG24,7,BOS,0815,CHS,1055,221
DL,1263,J,14JUL24,25AUG24,7,CHS,1159,BOS,1427,221
DL,1263,J,31AUG24,08SEP24,67,BOS,0815,CHS,1055,221
DL,1263,J,31AUG24,08SEP24,67,CHS,1159,BOS,1427,221
DL,1278,J,09NOV24,15DEC24,67,BOS,0815,CHS,1052,221
DL,1278,J,09NOV24,15DEC24,67,CHS,1159,BOS,1421,221
DL,1293,J,01FEB24,02FEB24,   45 7,CHS,0712,ATL,0834,739
DL,1293,J,03FEB24,04FEB24,67,CHS,0712,ATL,0834,739
DL,1293,J,05FEB24,05FEB24,1,CHS,0712,ATL,0834,739
DL,1293,J,06FEB24,11FEB24,234567,CHS,0712,ATL,0832,739
DL,1293,J,12FEB24,18FEB24,123  67,CHS,0712,ATL,0832,739
DL,1293,J,15FEB24,16FEB24,45,CHS,0712,ATL,0832,739
DL,1293,J,19FEB24,29FEB24,1  45 7,CHS,0712,ATL,0832,739
DL,1293,J,20FEB24,24FEB24, 23  6 ,CHS,0712,ATL,0832,739
DL,1293,J,27FEB24,03MAR24, 23 567,CHS,0712,ATL,0832,739
DL,1293,J,04MAR24,09MAR24,1  456 ,CHS,0712,ATL,0832,739
DL,1293,J,05MAR24,06MAR24,23,CHS,0712,ATL,0832,739
DL,1299,J,07MAY24,05JUN24,23,ATL,1930,CHS,2041,757
DL,1299,J,09MAY24,06JUN24,45,ATL,1930,CHS,2041,757
DL,1299,J,11MAY24,01JUN24,6,ATL,1930,CHS,2041,757
DL,1299,J,12MAY24,03JUN24,1     7,ATL,1930,CHS,2041,757
DL,1480,J,12OCT24,20OCT24,67,BOS,0815,CHS,1052,221
DL,1480,J,12OCT24,20OCT24,67,CHS,1159,BOS,1421,221
DL,1480,J,26OCT24,26OCT24,6,BOS,0815,CHS,1052,221
DL,1480,J,26OCT24,26OCT24,6,CHS,1159,BOS,1421,221
DL,1480,J,27OCT24,02NOV24,67,BOS,0815,CHS,1052,221
DL,1480,J,27OCT24,02NOV24,67,CHS,1159,BOS,1421,221
DL,1480,J,03NOV24,03NOV24,7,BOS,0815,CHS,1052,221
DL,1480,J,03NOV24,03NOV24,7,CHS,1159,BOS,1421,221
DL,1507,J,10MAR24,24MAR24,1234567,CHS,0630,ATL,0747,739
DL,1507,J,25MAR24,08APR24,12345 7,CHS,0630,ATL,0747,739
DL,1507,J,30MAR24,30MAR24,6,CHS,0630,ATL,0747,738
DL,1507,J,06APR24,06APR24,6,CHS,0630,ATL,0747,738
DL,1507,J,09APR24,28APR24,1234567,CHS,0650,ATL,0805,739
DL,1507,J,29APR24,06MAY24,1234567,CHS,0650,ATL,0805,739
DL,1517,J,07MAY24,06JUN24,1234567,CHS,1510,MSP,1717,320
DL,1517,J,07JUN24,07JUL24,1234567,MSP,1020,CHS,1407,320
DL,1517,J,07JUN24,07JUL24,1234567,CHS,1510,MSP,1717,320
DL,1517,J,08JUL24,13JUL24,1234 6 ,MSP,1020,CHS,1407,320
DL,1517,J,08JUL24,13JUL24,1234 6 ,CHS,1510,MSP,1717,320
DL,1517,J,12JUL24,02AUG24,12  5 7,MSP,1020,CHS,1407,320
DL,1517,J,12JUL24,02AUG24,12  5 7,CHS,1510,MSP,1717,320
DL,1517,J,17JUL24,27JUL24,  34 6 ,MSP,1020,CHS,1407,320
DL,1517,J,17JUL24,27JUL24,  34 6 ,CHS,1510,MSP,1717,320
DL,1517,J,31JUL24,04AUG24,  34 67,MSP,1020,CHS,1407,320
DL,1517,J,31JUL24,04AUG24,  34 67,CHS,1510,MSP,1717,320
DL,1517,J,05AUG24,06AUG24,12,MSP,1020,CHS,1407,320
DL,1517,J,05AUG24,06AUG24,12,CHS,1510,MSP,1717,320
DL,1517,J,07AUG24,08SEP24,1234567,MSP,1020,CHS,1407,320
DL,1517,J,07AUG24,08SEP24,1234567,CHS,1510,MSP,1717,320
DL,1563,J,21DEC24,31JAN25,6,BOS,1005,CHS,1250,221
DL,1563,J,21DEC24,31JAN25,6,CHS,1345,BOS,1604,221
DL,1563,J,22DEC24,31JAN25,1     7,BOS,1005,CHS,1250,221
DL,1563,J,22DEC24,31JAN25,1     7,CHS,1345,BOS,1604,221
DL,1607,J,09APR24,02MAY24, 2 4   ,BOS,0905,CHS,1137,738
DL,1607,J,09APR24,02MAY24, 2 4   ,CHS,1235,BOS,1454,738
DL,1607,J,10APR24,06MAY24,1 3 5 7,BOS,0905,CHS,1137,738
DL,1607,J,10APR24,06MAY24,1 3 5 7,CHS,1235,BOS,1454,738
DL,1607,J,13APR24,20APR24,6,BOS,0905,CHS,1139,321
DL,1607,J,13APR24,20APR24,6,CHS,1245,BOS,1505,321
DL,1607,J,27APR24,04MAY24,6,BOS,0905,CHS,1137,738
DL,1607,J,27APR24,04MAY24,6,CHS,1235,BOS,1454,738
DL,1618,J,06AUG24,03SEP24,2,CHS,0600,DTW,0805,319
DL,1618,J,07AUG24,28AUG24,3,CHS,0600,DTW,0805,319
DL,1618,J,08AUG24,29AUG24,4,CHS,0600,DTW,0805,319
DL,1618,J,09AUG24,06SEP24,5,CHS,0600,DTW,0805,319
DL,1618,J,10AUG24,24AUG24,6,CHS,0600,DTW,0805,319
DL,1618,J,11AUG24,01SEP24,7,CHS,0600,DTW,0805,319
DL,1618,J,12AUG24,26AUG24,1,CHS,0600,DTW,0805,319
DL,1618,J,31AUG24,31AUG24,6,CHS,0600,DTW,0805,319
DL,1618,J,02SEP24,02SEP24,1,CHS,0600,DTW,0805,319
DL,1618,J,04SEP24,04SEP24,3,CHS,0600,DTW,0805,319
DL,1618,J,05SEP24,05SEP24,4,CHS,0600,DTW,0805,319
DL,1618,J,07SEP24,07SEP24,6,CHS,0600,DTW,0805,319
DL,1618,J,08SEP24,08SEP24,7,CHS,0600,DTW,0805,319
DL,1643,J,07JUN24,06SEP24,5,ATL,2055,CHS,2211,757
DL,1643,J,08JUN24,07SEP24,6,ATL,2255,CHS,0011,757
DL,1643,J,09JUN24,01SEP24,7,ATL,2055,CHS,2211,757
DL,1643,J,10JUN24,26AUG24,1,ATL,2055,CHS,2211,757
DL,1643,J,13JUN24,05SEP24,4,ATL,2055,CHS,2211,757
DL,1643,J,02SEP24,08SEP24,1     7,ATL,2055,CHS,2211,757
DL,1663,J,09SEP24,23OCT24,1 3   7,ATL,2055,CHS,2202,757
DL,1663,J,10SEP24,22OCT24,2,ATL,2055,CHS,2202,757
DL,1663,J,12SEP24,26OCT24,   4 6 ,ATL,2055,CHS,2202,757
DL,1663,J,13SEP24,25OCT24,5,ATL,2055,CHS,2202,757
DL,1663,J,27OCT24,30OCT24,1 3   7,ATL,2055,CHS,2202,757
DL,1663,J,29OCT24,29OCT24,2,ATL,2055,CHS,2202,757
DL,1663,J,31OCT24,02NOV24,   4 6 ,ATL,2055,CHS,2202,757
DL,1663,J,01NOV24,01NOV24,5,ATL,2055,CHS,2202,757
DL,1663,J,03NOV24,16DEC24,1234567,ATL,2055,CHS,2202,757
DL,1663,J,17DEC24,31JAN25,2345,ATL,2055,CHS,2202,757
DL,1664,J,10MAR24,08APR24,12345 7,CHS,0807,ATL,0926,739
DL,1664,J,16MAR24,23MAR24,6,CHS,0807,ATL,0926,739
DL,1664,J,30MAR24,30MAR24,6,CHS,0807,ATL,0926,739
DL,1664,J,06APR24,06APR24,6,CHS,0807,ATL,0926,739
DL,1664,J,09APR24,06MAY24,1234567,CHS,0800,ATL,0915,739
DL,1664,J,07MAY24,06JUN24,1234567,CHS,0800,ATL,0918,757
DL,1664,J,09SEP24,02NOV24,1234567,CHS,0755,ATL,0914,757
DL,1664,J,03NOV24,16DEC24,1234567,CHS,0755,ATL,0914,757
DL,1664,J,17DEC24,31JAN25,2345,CHS,0755,ATL,0914,757
DL,1675,J,09SEP24,14SEP24,12 4 6 ,ATL,1237,CHS,1343,757
DL,1675,J,09SEP24,14SEP24,12 4 6 ,CHS,1459,ATL,1617,757
DL,1675,J,11SEP24,25OCT24,1 3 5  ,ATL,1237,CHS,1343,757
DL,1675,J,11SEP24,25OCT24,1 3 5  ,CHS,1459,ATL,1617,757
DL,1675,J,15SEP24,20OCT24,7,ATL,1237,CHS,1343,757
DL,1675,J,15SEP24,20OCT24,7,CHS,1459,ATL,1617,757
DL,1675,J,17SEP24,26OCT24, 2 4 6 ,ATL,1237,CHS,1343,757
DL,1675,J,17SEP24,26OCT24, 2 4 6 ,CHS,1459,ATL,1617,757
DL,1675,J,27OCT24,27OCT24,7,ATL,1237,CHS,1343,757
DL,1675,J,27OCT24,27OCT24,7,CHS,1459,ATL,1617,757
DL,1675,J,28OCT24,02NOV24,123456,ATL,1237,CHS,1343,757
DL,1675,J,28OCT24,02NOV24,123456,CHS,1459,ATL,1617,757
DL,1675,J,03NOV24,15DEC24,7,ATL,1237,CHS,1343,757
DL,1675,J,03NOV24,15DEC24,7,CHS,1459,ATL,1617,757
DL,1675,J,04NOV24,16DEC24,1 3 5  ,ATL,1237,CHS,1343,757
DL,1675,J,04NOV24,16DEC24,1 3 5  ,CHS,1459,ATL,1617,757
DL,1675,J,05NOV24,14DEC24, 2 4 6 ,ATL,1237,CHS,1343,757
DL,1675,J,05NOV24,14DEC24, 2 4 6 ,CHS,1459,ATL,1617,757
DL,1675,J,17DEC24,31JAN25, 2 4   ,ATL,1237,CHS,1343,757
DL,1675,J,17DEC24,31JAN25, 2 4   ,CHS,1459,ATL,1617,757
DL,1675,J,18DEC24,31JAN25,  3 5  ,ATL,1237,CHS,1343,757
DL,1675,J,18DEC24,31JAN25,  3 5  ,CHS,1459,ATL,1617,757
DL,1675,J,21DEC24,31JAN25,1    6 ,ATL,1234,CHS,1345,717
DL,1675,J,21DEC24,31JAN25,1    6 ,CHS,1440,ATL,1604,717
DL,1675,J,22DEC24,31JAN25,7,ATL,1234,CHS,1345,717
DL,1675,J,22DEC24,31JAN25,7,CHS,1440,ATL,1604,717
DL,1723,J,06AUG24,27AUG24,2,DTW,2120,CHS,2327,319
DL,1723,J,07AUG24,29AUG24,34,DTW,2120,CHS,2327,319
DL,1723,J,09AUG24,06SEP24,5,DTW,2120,CHS,2327,319
DL,1723,J,10AUG24,24AUG24,6,DTW,2120,CHS,2327,319
DL,1723,J,11AUG24,01SEP24,7,DTW,2120,CHS,2327,319
DL,1723,J,12AUG24,26AUG24,1,DTW,2120,CHS,2327,319
DL,1723,J,31AUG24,31AUG24,6,DTW,2120,CHS,2327,319
DL,1723,J,02SEP24,03SEP24,12,DTW,2120,CHS,2327,319
DL,1723,J,04SEP24,04SEP24,3,DTW,2120,CHS,2327,319
DL,1723,J,05SEP24,05SEP24,4,DTW,2120,CHS,2327,319
DL,1723,J,07SEP24,07SEP24,6,DTW,2120,CHS,2327,319
DL,1723,J,08SEP24,08SEP24,7,DTW,2120,CHS,2327,319
DL,1724,J,10MAR24,10MAR24,7,BOS,1141,CHS,1428,221
DL,1724,J,10MAR24,10MAR24,7,CHS,1523,BOS,1749,221
DL,1724,J,11MAR24,28MAR24,12345 7,BOS,1141,CHS,1428,223
DL,1724,J,11MAR24,28MAR24,12345 7,CHS,1523,BOS,1749,223
DL,1724,J,29MAR24,29MAR24,5,BOS,1141,CHS,1428,223
DL,1724,J,29MAR24,29MAR24,5,CHS,1523,BOS,1749,223
DL,1724,J,31MAR24,07APR24,7,BOS,1141,CHS,1428,223
DL,1724,J,31MAR24,07APR24,7,CHS,1523,BOS,1749,223
DL,1724,J,01APR24,08APR24,1,BOS,1141,CHS,1428,223
DL,1724,J,01APR24,08APR24,1,CHS,1523,BOS,1749,223
DL,1724,J,02APR24,02APR24,2,BOS,1141,CHS,1428,223
DL,1724,J,02APR24,02APR24,2,CHS,1523,BOS,1749,223
DL,1724,J,03APR24,05APR24,  3 5  ,BOS,1141,CHS,1428,223
DL,1724,J,03APR24,05APR24,  3 5  ,CHS,1523,BOS,1749,223
DL,1724,J,04APR24,04APR24,4,BOS,1141,CHS,1428,223
DL,1724,J,04APR24,04APR24,4,CHS,1523,BOS,1749,223
DL,1724,J,07MAY24,06JUN24,1234567,MSP,1020,CHS,1407,320
DL,1737,J,07JUN24,05JUL24,1   5  ,ATL,2255,CHS,0010,757
DL,1737,J,09JUN24,07JUL24,7,ATL,2255,CHS,0010,757
DL,1737,J,11JUN24,02JUL24,2,ATL,2255,CHS,0011,757
DL,1737,J,12JUN24,03JUL24,3,ATL,2255,CHS,0011,757
DL,1737,J,13JUN24,04JUL24,4,ATL,2255,CHS,0010,757
DL,2106,J,07MAY24,15MAY24,23,ATL,1745,CHS,1856,757
DL,2106,J,09MAY24,16MAY24,4,ATL,1745,CHS,1856,757
DL,2106,J,09MAY24,16MAY24,4,CHS,1959,ATL,2121,757
DL,2106,J,10MAY24,17MAY24,1   5  ,ATL,1745,CHS,1856,757
DL,2106,J,10MAY24,17MAY24,1   5  ,CHS,1959,ATL,2121,757
DL,2106,J,11MAY24,11MAY24,6,ATL,1745,CHS,1856,757
DL,2106,J,12MAY24,12MAY24,7,ATL,1745,CHS,1856,757
DL,2106,J,12MAY24,12MAY24,7,CHS,1959,ATL,2121,757
DL,2106,J,18MAY24,01JUN24,6,ATL,1745,CHS,1856,757
DL,2106,J,19MAY24,26MAY24,7,ATL,1745,CHS,1856,757
DL,2106,J,19MAY24,26MAY24,7,CHS,1959,ATL,2121,757
DL,2106,J,20MAY24,03JUN24,1   5  ,ATL,1745,CHS,1856,757
DL,2106,J,20MAY24,03JUN24,1   5  ,CHS,1959,ATL,2121,757
DL,2106,J,21MAY24,05JUN24,23,ATL,1745,CHS,1856,757
DL,2106,J,23MAY24,23MAY24,4,ATL,1745,CHS,1856,757
DL,2106,J,23MAY24,23MAY24,4,CHS,1959,ATL,2121,757
DL,2106,J,30MAY24,06JUN24,   4  7,ATL,1745,CHS,1856,757
DL,2106,J,30MAY24,06JUN24,   4  7,CHS,1959,ATL,2121,757
DL,2106,J,09SEP24,14SEP24,123  6 ,ATL,1740,CHS,1848,757
DL,2106,J,09SEP24,14SEP24,123  6 ,CHS,1959,ATL,2120,757
DL,2106,J,12SEP24,25OCT24,1  45 7,ATL,1740,CHS,1848,757
DL,2106,J,12SEP24,25OCT24,1  45 7,CHS,1959,ATL,2120,757
DL,2106,J,17SEP24,23OCT24, 23  6 ,ATL,1740,CHS,1848,757
DL,2106,J,17SEP24,23OCT24, 23  6 ,CHS,1959,ATL,2120,757
DL,2106,J,26OCT24,26OCT24,6,ATL,1740,CHS,1848,757
DL,2106,J,26OCT24,26OCT24,6,CHS,1959,ATL,2120,757
DL,2106,J,27OCT24,01NOV24,1  45 7,ATL,1740,CHS,1848,757
DL,2106,J,27OCT24,01NOV24,1  45 7,CHS,1959,ATL,2120,757
DL,2106,J,29OCT24,02NOV24, 23  6 ,ATL,1740,CHS,1848,757
DL,2106,J,29OCT24,02NOV24, 23  6 ,CHS,1959,ATL,2120,757
DL,2106,J,03NOV24,16DEC24,1  45 7,ATL,1740,CHS,1848,757
DL,2106,J,03NOV24,16DEC24,1  45 7,CHS,1959,ATL,2120,757
DL,2106,J,05NOV24,14DEC24, 23  6 ,ATL,1740,CHS,1848,757
DL,2106,J,05NOV24,14DEC24, 23  6 ,CHS,1959,ATL,2120,757
DL,2106,J,17DEC24,31JAN25,23,ATL,1740,CHS,1848,757
DL,2106,J,17DEC24,31JAN25,23,CHS,1959,ATL,2120,757
DL,2106,J,19DEC24,31JAN25,45,ATL,1740,CHS,1848,757
DL,2106,J,19DEC24,31JAN25,45,CHS,1959,ATL,2120,757
DL,2106,J,21DEC24,31JAN25,1    67,ATL,1741,CHS,1851,717
DL,2106,J,21DEC24,31JAN25,1    67,CHS,2000,ATL,2125,717
DL,2124,J,01FEB24,02FEB24,45,CHS,0600,ATL,0718,739
DL,2124,J,03FEB24,05FEB24,1    67,CHS,0600,ATL,0718,739
DL,2124,J,06FEB24,14FEB24,12345,CHS,0600,ATL,0716,739
DL,2124,J,10FEB24,24FEB24,67,CHS,0600,ATL,0716,739
DL,2124,J,15FEB24,15FEB24,4,CHS,0600,ATL,0716,739
DL,2124,J,16FEB24,16FEB24,5,CHS,0600,ATL,0716,739
DL,2124,J,19FEB24,29FEB24,1  45 7,CHS,0600,ATL,0716,739
DL,2124,J,20FEB24,28FEB24,23,CHS,0600,ATL,0716,739
DL,2124,J,01MAR24,06MAR24,123 567,CHS,0600,ATL,0716,739
DL,2124,J,07MAR24,08MAR24,45,CHS,0600,ATL,0716,739
DL,2124,J,09MAR24,09MAR24,6,CHS,0600,ATL,0716,739
DL,2124,J,10MAR24,07APR24,34567,CHS,0530,ATL,0642,739
DL,2124,J,11MAR24,02APR24,12,CHS,0530,ATL,0642,739
DL,2124,J,08APR24,08APR24,1,CHS,0530,ATL,0642,739
DL,2124,J,09APR24,28APR24, 23 5 7,CHS,0530,ATL,0643,739
DL,2124,J,11APR24,29APR24,1  4   ,CHS,0530,ATL,0643,739
DL,2124,J,13APR24,04MAY24,6,CHS,0530,ATL,0643,739
DL,2124,J,30APR24,30APR24,2,CHS,0530,ATL,0643,739
DL,2124,J,01MAY24,05MAY24,  3 5 7,CHS,0530,ATL,0643,739
DL,2124,J,02MAY24,02MAY24,4,CHS,0530,ATL,0643,739
DL,2124,J,06MAY24,06MAY24,1,CHS,0530,ATL,0643,739
DL,2124,J,09SEP24,25OCT24,1234567,CHS,0530,ATL,0640,757
DL,2124,J,26OCT24,02NOV24,1234567,CHS,0530,ATL,0640,757
DL,2124,J,03NOV24,16DEC24,1234567,CHS,0530,ATL,0640,757
DL,2124,J,17DEC24,31JAN25,2345,CHS,0530,ATL,0640,757
DL,2124,J,21DEC24,31JAN25,1    67,CHS,0545,ATL,0703,739
DL,2161,J,01FEB24,01FEB24,1  4   ,ATL,0815,CHS,0923,739
DL,2161,J,01FEB24,01FEB24,1  4   ,CHS,1030,ATL,1150,739
DL,2161,J,01FEB24,02FEB24,    5 7,ATL,0815,CHS,0923,739
DL,2161,J,01FEB24,02FEB24,    5 7,CHS,1030,ATL,1150,739
DL,2161,J,03FEB24,03FEB24,6,ATL,0815,CHS,0923,739
DL,2161,J,03FEB24,03FEB24,6,CHS,1030,ATL,1150,739
DL,2161,J,04FEB24,04FEB24,7,ATL,0815,CHS,0923,739
DL,2161,J,04FEB24,04FEB24,7,CHS,1030,ATL,1150,739
DL,2161,J,05FEB24,05FEB24,1,ATL,0815,CHS,0923,739
DL,2161,J,05FEB24,05FEB24,1,CHS,1030,ATL,1150,739
DL,2161,J,06FEB24,06FEB24,2,ATL,0815,CHS,0921,739
DL,2161,J,06FEB24,06FEB24,2,CHS,1030,ATL,1148,739
DL,2161,J,07FEB24,07FEB24,3,ATL,0815,CHS,0921,739
DL,2161,J,07FEB24,07FEB24,3,CHS,1030,ATL,1148,739
DL,2161,J,08FEB24,15FEB24,1  4   ,ATL,0815,CHS,0921,739
DL,2161,J,08FEB24,15FEB24,1  4   ,CHS,1030,ATL,1148,739
DL,2161,J,09FEB24,18FEB24,    5 7,ATL,0815,CHS,0921,739
DL,2161,J,09FEB24,18FEB24,    5 7,CHS,1030,ATL,1148,739
DL,2161,J,10FEB24,10FEB24,6,ATL,0815,CHS,0921,739
DL,2161,J,10FEB24,10FEB24,6,CHS,1030,ATL,1148,739
DL,2161,J,13FEB24,13FEB24,2,ATL,0815,CHS,0921,739
DL,2161,J,13FEB24,13FEB24,2,CHS,1030,ATL,1148,739
DL,2161,J,14FEB24,14FEB24,3,ATL,0815,CHS,0921,739
DL,2161,J,14FEB24,14FEB24,3,CHS,1030,ATL,1148,739
DL,2161,J,17FEB24,17FEB24,6,ATL,0815,CHS,0921,739
DL,2161,J,17FEB24,17FEB24,6,CHS,1030,ATL,1148,739
DL,2161,J,19FEB24,26FEB24,1,ATL,0825,CHS,0934,739
DL,2161,J,19FEB24,26FEB24,1,CHS,1045,ATL,1203,739
DL,2161,J,20FEB24,20FEB24,2,ATL,0825,CHS,0934,739
DL,2161,J,20FEB24,20FEB24,2,CHS,1045,ATL,1203,739
DL,2161,J,21FEB24,06MAR24,3,ATL,0825,CHS,0934,739
DL,2161,J,21FEB24,06MAR24,3,CHS,1045,ATL,1203,739
DL,2161,J,22FEB24,29FEB24,4,ATL,0825,CHS,0934,739
DL,2161,J,22FEB24,29FEB24,4,CHS,1045,ATL,1203,739
DL,2161,J,23FEB24,08MAR24,5,ATL,0825,CHS,0934,739
DL,2161,J,23FEB24,08MAR24,5,CHS,1045,ATL,1203,739
DL,2161,J,24FEB24,02MAR24,6,ATL,0825,CHS,0934,739
DL,2161,J,24FEB24,02MAR24,6,CHS,1040,ATL,1158,739
DL,2161,J,25FEB24,25FEB24,7,ATL,0825,CHS,0934,739
DL,2161,J,25FEB24,25FEB24,7,CHS,1045,ATL,1203,739
DL,2161,J,27FEB24,27FEB24,2,ATL,0825,CHS,0934,739
DL,2161,J,27FEB24,27FEB24,2,CHS,1045,ATL,1203,739
DL,2161,J,03MAR24,03MAR24,7,ATL,0825,CHS,0934,739
DL,2161,J,03MAR24,03MAR24,7,CHS,1045,ATL,1203,739
DL,2161,J,04MAR24,07MAR24,1  4   ,ATL,0825,CHS,0934,739
DL,2161,J,04MAR24,07MAR24,1  4   ,CHS,1045,ATL,1203,739
DL,2161,J,05MAR24,05MAR24,2,ATL,0825,CHS,0934,739
DL,2161,J,05MAR24,05MAR24,2,CHS,1045,ATL,1203,739
DL,2161,J,09MAR24,09MAR24,6,ATL,0825,CHS,0934,739
DL,2161,J,09MAR24,09MAR24,6,CHS,1045,ATL,1203,739
DL,2161,J,10MAR24,17MAR24,7,ATL,0810,CHS,0921,739
DL,2161,J,10MAR24,17MAR24,7,CHS,1026,ATL,1140,739
DL,2161,J,11MAR24,14MAR24,1  4   ,ATL,0810,CHS,0921,739
DL,2161,J,11MAR24,14MAR24,1  4   ,CHS,1026,ATL,1140,739
DL,2161,J,12MAR24,26MAR24,2,ATL,0810,CHS,0921,739
DL,2161,J,12MAR24,26MAR24,2,CHS,1026,ATL,1140,739
DL,2161,J,13MAR24,13MAR24,3,ATL,0810,CHS,0921,739
DL,2161,J,13MAR24,13MAR24,3,CHS,1026,ATL,1140,739
DL,2161,J,15MAR24,15MAR24,5,ATL,0810,CHS,0921,739
DL,2161,J,15MAR24,15MAR24,5,CHS,1026,ATL,1140,739
DL,2161,J,16MAR24,30MAR24,6,ATL,0810,CHS,0921,739
DL,2161,J,16MAR24,30MAR24,6,CHS,1026,ATL,1140,739
DL,2161,J,18MAR24,28MAR24,1 34   ,ATL,0810,CHS,0921,739
DL,2161,J,18MAR24,28MAR24,1 34   ,CHS,1026,ATL,1140,739
DL,2161,J,22MAR24,29MAR24,    5 7,ATL,0810,CHS,0921,739
DL,2161,J,22MAR24,29MAR24,    5 7,CHS,1026,ATL,1140,739
DL,2161,J,31MAR24,31MAR24,7,ATL,0810,CHS,0921,739
DL,2161,J,31MAR24,31MAR24,7,CHS,1026,ATL,1140,739
DL,2161,J,01APR24,01APR24,1,ATL,0810,CHS,0921,739
DL,2161,J,01APR24,01APR24,1,CHS,1026,ATL,1140,739
DL,2161,J,02APR24,02APR24,2,ATL,0810,CHS,0921,739
DL,2161,J,02APR24,02APR24,2,CHS,1026,ATL,1140,739
DL,2161,J,03APR24,03APR24,3,ATL,0810,CHS,0921,739
DL,2161,J,03APR24,03APR24,3,CHS,1026,ATL,1140,739
DL,2161,J,04APR24,04APR24,4,ATL,0810,CHS,0921,739
DL,2161,J,04APR24,04APR24,4,CHS,1026,ATL,1140,739
DL,2161,J,05APR24,07APR24,    5 7,ATL,0810,CHS,0921,739
DL,2161,J,05APR24,07APR24,    5 7,CHS,1026,ATL,1140,739
DL,2161,J,06APR24,06APR24,6,ATL,0810,CHS,0921,739
DL,2161,J,06APR24,06APR24,6,CHS,1026,ATL,1140,739
DL,2161,J,08APR24,08APR24,1,ATL,0810,CHS,0921,739
DL,2161,J,08APR24,08APR24,1,CHS,1026,ATL,1140,739
DL,2161,J,09APR24,09APR24,2,ATL,0835,CHS,0944,739
DL,2161,J,09APR24,09APR24,2,CHS,1049,ATL,1202,739
DL,2161,J,10APR24,10APR24,3,ATL,0835,CHS,0944,739
