Carrier,FlightNumber,ServiceType,EffectiveDate,DiscontinuedDate,DOW,Departure Airport,DepartureTime,ArrivalAirport,ArrivalTime,SubAircraftTypeCode
AA,1422,J,29-Jan-23,29-Jan-23,7,DFW,2006,CHS,2326,738
AA,1422,J,30-Jan-23,30-Jan-23,1,DFW,2006,CHS,2326,738
AA,1422,J,31-Jan-23,31-Jan-23,2,DFW,2006,CHS,2326,738
AA,1422,J,1-Feb-23,1-Feb-23,3,DFW,2006,CHS,2326,738
AA,1422,J,2-Feb-23,2-Feb-23,4,DFW,2006,CHS,2326,738
AA,1422,J,3-Feb-23,3-Feb-23,5,DFW,1934,CHS,2255,738
AA,1422,J,4-Feb-23,4-Feb-23,6,DFW,1934,CHS,2255,738
AA,1422,J,5-Feb-23,5-Feb-23,7,DFW,1934,CHS,2255,738
AA,1422,J,6-Feb-23,6-Feb-23,1,DFW,1934,CHS,2255,738
AA,1422,J,7-Feb-23,7-Feb-23,2,DFW,1934,CHS,2255,738
AA,1422,J,8-Feb-23,8-Feb-23,3,DFW,1934,CHS,2255,738
AA,1422,J,9-Feb-23,9-Feb-23,4,DFW,1934,CHS,2255,738
AA,1422,J,10-Feb-23,10-Feb-23,5,DFW,1934,CHS,2255,738
AA,1422,J,11-Feb-23,11-Feb-23,6,DFW,1934,CHS,2255,738
AA,1422,J,12-Feb-23,12-Feb-23,7,DFW,1934,CHS,2255,738
AA,1422,J,13-Feb-23,13-Feb-23,1,DFW,1934,CHS,2255,738
AA,1422,J,14-Feb-23,16-Feb-23, 2 4   ,DFW,1934,CHS,2255,738
AA,1422,J,15-Feb-23,15-Feb-23,3,DFW,1934,CHS,2255,738
AA,1422,J,17-Feb-23,17-Feb-23,5,DFW,1934,CHS,2255,738
AA,1422,J,19-Feb-23,19-Feb-23,7,DFW,1934,CHS,2255,738
AA,1422,J,20-Feb-23,20-Feb-23,1,DFW,1934,CHS,2255,738
AA,1422,J,21-Feb-23,21-Feb-23,2,DFW,1934,CHS,2255,738
AA,1422,J,22-Feb-23,22-Feb-23,3,DFW,1934,CHS,2255,738
AA,1422,J,23-Feb-23,23-Feb-23,4,DFW,1934,CHS,2255,738
AA,1422,J,24-Feb-23,24-Feb-23,5,DFW,1934,CHS,2255,738
AA,1422,J,25-Feb-23,25-Feb-23,6,DFW,1934,CHS,2255,738
AA,1422,J,26-Feb-23,26-Feb-23,7,DFW,1934,CHS,2255,738
AA,1422,J,27-Feb-23,27-Feb-23,1,DFW,1934,CHS,2255,738
AA,1422,J,28-Feb-23,28-Feb-23,2,DFW,1934,CHS,2255,738
AA,1422,J,1-Mar-23,3-Mar-23,345,DFW,2035,CHS,2357,738
AA,1422,J,4-Mar-23,4-Mar-23,6,DFW,2035,CHS,2357,738
AA,1422,J,5-Mar-23,5-Mar-23,7,DFW,2035,CHS,2357,738
AA,1422,J,6-Mar-23,6-Mar-23,1,DFW,2035,CHS,2357,738
AA,1422,J,7-Mar-23,7-Mar-23,2,DFW,2035,CHS,2357,738
AA,1422,J,8-Mar-23,8-Mar-23,3,DFW,2035,CHS,2357,738
AA,1422,J,9-Mar-23,9-Mar-23,4,DFW,2035,CHS,2357,738
AA,1422,J,10-Mar-23,10-Mar-23,5,DFW,2035,CHS,2357,738
AA,1422,J,11-Mar-23,11-Mar-23,6,DFW,2035,CHS,2357,738
AA,1422,J,12-Mar-23,12-Mar-23,7,DFW,2035,CHS,2357,738
AA,1422,J,13-Mar-23,31-Mar-23,1 3 5  ,DFW,2035,CHS,2357,738
AA,1422,J,14-Mar-23,30-Mar-23, 2 4 67,DFW,2035,CHS,2357,738
AA,1422,J,1-Apr-23,2-Apr-23,67,DFW,2035,CHS,2357,738
AA,1422,J,3-Apr-23,3-Apr-23,1,DFW,2035,CHS,2357,738
AA,1422,J,4-Apr-23,4-Apr-23,2,DFW,1934,CHS,2258,738
AA,1422,J,5-Apr-23,3-May-23,1 3 5  ,DFW,1934,CHS,2258,738
AA,1422,J,6-Apr-23,2-May-23, 2 4 67,DFW,1934,CHS,2258,738
AA,1422,J,4-May-23,4-May-23,4,DFW,1934,CHS,2258,738
AA,1422,J,5-May-23,5-May-23,5,DFW,1830,CHS,2207,320
AA,1422,J,6-May-23,26-Oct-23, 2 4 67,DFW,1830,CHS,2207,320
AA,1422,J,8-May-23,27-Oct-23,1 3 5  ,DFW,1830,CHS,2207,320
AA,1422,J,28-Oct-23,28-Oct-23,6,DFW,1830,CHS,2207,320
AA,1422,J,29-Oct-23,29-Oct-23,7,DFW,1830,CHS,2152,738
AA,1422,J,30-Oct-23,3-Nov-23,1 3 5  ,DFW,1830,CHS,2152,738
AA,1422,J,31-Oct-23,2-Nov-23, 2 4   ,DFW,1830,CHS,2152,738
AA,1422,J,4-Nov-23,4-Nov-23,6,DFW,1830,CHS,2152,738
AA,1422,J,5-Nov-23,5-Nov-23,7,DFW,1830,CHS,2152,738
AA,1422,J,6-Nov-23,10-Nov-23,1 3 5  ,DFW,1830,CHS,2152,738
AA,1422,J,7-Nov-23,11-Nov-23, 2 4 6 ,DFW,1830,CHS,2152,738
AA,1422,J,12-Nov-23,16-Nov-23, 2 4  7,DFW,1830,CHS,2152,738
AA,1422,J,13-Nov-23,17-Nov-23,1 3 5  ,DFW,1830,CHS,2152,738
AA,1422,J,18-Nov-23,18-Nov-23,6,DFW,1830,CHS,2152,738
AA,1422,J,19-Nov-23,19-Nov-23,7,DFW,1830,CHS,2152,738
AA,1422,J,20-Nov-23,20-Nov-23,1,DFW,1830,CHS,2152,738
AA,1422,J,21-Nov-23,21-Nov-23,2,DFW,1830,CHS,2152,738
AA,1422,J,22-Nov-23,22-Nov-23,3,DFW,1830,CHS,2152,738
AA,1422,J,24-Nov-23,24-Nov-23,5,DFW,1830,CHS,2152,738
AA,1422,J,25-Nov-23,25-Nov-23,6,DFW,1830,CHS,2152,738
AA,1422,J,26-Nov-23,26-Nov-23,7,DFW,1830,CHS,2152,738
AA,1422,J,27-Nov-23,27-Nov-23,1,DFW,1830,CHS,2152,738
AA,1422,J,28-Nov-23,23-Dec-23, 2 4 67,DFW,1830,CHS,2152,738
AA,1422,J,29-Nov-23,22-Dec-23,1 3 5  ,DFW,1830,CHS,2152,738
AA,1422,J,24-Dec-23,28-Dec-23, 2 4  7,DFW,1830,CHS,2152,738
AA,1422,J,25-Dec-23,29-Dec-23,1 3 5  ,DFW,1830,CHS,2152,738
AA,1422,J,30-Dec-23,30-Dec-23,6,DFW,1830,CHS,2152,738
AA,1422,J,31-Dec-23,31-Dec-23, 2 4  7,DFW,1830,CHS,2152,738
AA,1426,J,29-Oct-23,4-Nov-23,1234567,CLT,900,CHS,1001,320
AA,1426,J,29-Oct-23,4-Nov-23,1234567,CHS,1113,CLT,1225,320
AA,1426,J,5-Nov-23,31-Dec-23,1234567,CLT,900,CHS,1001,320
AA,1426,J,5-Nov-23,31-Dec-23,1234567,CHS,1113,CLT,1225,320
AA,1464,J,1-Jan-23,9-Jan-23,1234567,CLT,1109,CHS,1210,319
AA,1464,J,1-Jan-23,9-Jan-23,1234567,CHS,1255,CLT,1359,319
AA,1510,J,29-Oct-23,29-Oct-23,7,DFW,1425,CHS,1753,738
AA,1510,J,29-Oct-23,29-Oct-23,7,CHS,1936,DFW,2145,738
AA,1510,J,30-Oct-23,30-Oct-23,1,DFW,1425,CHS,1753,738
AA,1510,J,30-Oct-23,30-Oct-23,1,CHS,1936,DFW,2145,738
AA,1510,J,31-Oct-23,1-Nov-23,23,DFW,1425,CHS,1753,738
AA,1510,J,31-Oct-23,1-Nov-23,23,CHS,1936,DFW,2145,738
AA,1510,J,2-Nov-23,3-Nov-23,45,DFW,1425,CHS,1753,738
AA,1510,J,2-Nov-23,3-Nov-23,45,CHS,1936,DFW,2145,738
AA,1510,J,4-Nov-23,4-Nov-23,6,DFW,1425,CHS,1753,738
AA,1510,J,4-Nov-23,4-Nov-23,6,CHS,1936,DFW,2145,738
AA,1510,J,5-Nov-23,6-Nov-23,1     7,DFW,1425,CHS,1753,738
AA,1510,J,5-Nov-23,6-Nov-23,1     7,CHS,1936,DFW,2145,738
AA,1510,J,7-Nov-23,8-Nov-23,23,DFW,1425,CHS,1753,738
AA,1510,J,7-Nov-23,8-Nov-23,23,CHS,1936,DFW,2145,738
AA,1510,J,9-Nov-23,10-Nov-23,45,DFW,1425,CHS,1753,738
AA,1510,J,9-Nov-23,10-Nov-23,45,CHS,1936,DFW,2145,738
AA,1510,J,11-Nov-23,11-Nov-23,6,DFW,1425,CHS,1753,738
AA,1510,J,11-Nov-23,11-Nov-23,6,CHS,1936,DFW,2145,738
AA,1510,J,12-Nov-23,13-Nov-23,1     7,DFW,1425,CHS,1753,738
AA,1510,J,12-Nov-23,13-Nov-23,1     7,CHS,1936,DFW,2145,738
AA,1510,J,14-Nov-23,15-Nov-23,23,DFW,1425,CHS,1753,738
AA,1510,J,14-Nov-23,15-Nov-23,23,CHS,1936,DFW,2145,738
AA,1510,J,16-Nov-23,16-Nov-23,4,DFW,1425,CHS,1753,738
AA,1510,J,16-Nov-23,16-Nov-23,4,CHS,1936,DFW,2145,738
AA,1510,J,17-Nov-23,17-Nov-23,5,DFW,1425,CHS,1753,738
AA,1510,J,17-Nov-23,17-Nov-23,5,CHS,1936,DFW,2145,738
AA,1510,J,18-Nov-23,18-Nov-23,6,DFW,1425,CHS,1753,738
AA,1510,J,18-Nov-23,18-Nov-23,6,CHS,1936,DFW,2145,738
AA,1510,J,19-Nov-23,19-Nov-23,7,DFW,1425,CHS,1753,738
AA,1510,J,19-Nov-23,19-Nov-23,7,CHS,1936,DFW,2145,738
AA,1510,J,20-Nov-23,20-Nov-23,1,DFW,1425,CHS,1753,738
AA,1510,J,20-Nov-23,20-Nov-23,1,CHS,1936,DFW,2145,738
AA,1510,J,21-Nov-23,22-Nov-23,23,DFW,1425,CHS,1753,738
AA,1510,J,21-Nov-23,22-Nov-23,23,CHS,1936,DFW,2145,738
AA,1510,J,23-Nov-23,23-Nov-23,4,DFW,1425,CHS,1753,738
AA,1510,J,24-Nov-23,24-Nov-23,5,DFW,1425,CHS,1753,738
AA,1510,J,24-Nov-23,24-Nov-23,5,CHS,1936,DFW,2145,738
AA,1510,J,25-Nov-23,25-Nov-23,6,DFW,1425,CHS,1753,738
AA,1510,J,25-Nov-23,25-Nov-23,6,CHS,1936,DFW,2145,738
AA,1510,J,26-Nov-23,27-Nov-23,1     7,DFW,1425,CHS,1753,738
AA,1510,J,26-Nov-23,27-Nov-23,1     7,CHS,1936,DFW,2145,738
AA,1510,J,28-Nov-23,29-Nov-23,23,DFW,1425,CHS,1753,738
AA,1510,J,28-Nov-23,29-Nov-23,23,CHS,1936,DFW,2145,738
AA,1510,J,30-Nov-23,1-Dec-23,45,DFW,1425,CHS,1753,738
AA,1510,J,30-Nov-23,1-Dec-23,45,CHS,1936,DFW,2145,738
AA,1510,J,2-Dec-23,13-Dec-23, 23  6 ,DFW,1425,CHS,1753,738
AA,1510,J,2-Dec-23,13-Dec-23, 23  6 ,CHS,1936,DFW,2145,738
AA,1510,J,3-Dec-23,11-Dec-23,1     7,DFW,1425,CHS,1753,738
AA,1510,J,3-Dec-23,11-Dec-23,1     7,CHS,1936,DFW,2145,738
AA,1510,J,7-Dec-23,8-Dec-23,45,DFW,1425,CHS,1753,738
AA,1510,J,7-Dec-23,8-Dec-23,45,CHS,1936,DFW,2145,738
AA,1510,J,14-Dec-23,15-Dec-23,45,DFW,1425,CHS,1753,738
AA,1510,J,14-Dec-23,15-Dec-23,45,CHS,1936,DFW,2145,738
AA,1510,J,16-Dec-23,16-Dec-23,6,DFW,1425,CHS,1753,738
AA,1510,J,16-Dec-23,16-Dec-23,6,CHS,1936,DFW,2145,738
AA,1510,J,17-Dec-23,18-Dec-23,1     7,DFW,1425,CHS,1753,738
AA,1510,J,17-Dec-23,18-Dec-23,1     7,CHS,1936,DFW,2145,738
AA,1510,J,19-Dec-23,20-Dec-23,23,DFW,1425,CHS,1753,738
AA,1510,J,19-Dec-23,20-Dec-23,23,CHS,1936,DFW,2145,738
AA,1510,J,21-Dec-23,22-Dec-23,45,DFW,1425,CHS,1753,738
AA,1510,J,21-Dec-23,22-Dec-23,45,CHS,1936,DFW,2145,738
AA,1510,J,23-Dec-23,23-Dec-23,6,DFW,1425,CHS,1753,738
AA,1510,J,23-Dec-23,23-Dec-23,6,CHS,1936,DFW,2145,738
AA,1510,J,24-Dec-23,25-Dec-23,1     7,DFW,1425,CHS,1753,738
AA,1510,J,26-Dec-23,27-Dec-23,23,DFW,1425,CHS,1753,738
AA,1510,J,26-Dec-23,27-Dec-23,23,CHS,1936,DFW,2145,738
AA,1510,J,28-Dec-23,29-Dec-23,45,DFW,1425,CHS,1753,738
AA,1510,J,28-Dec-23,29-Dec-23,45,CHS,1936,DFW,2145,738
AA,1510,J,30-Dec-23,30-Dec-23,6,DFW,1425,CHS,1753,738
AA,1510,J,30-Dec-23,30-Dec-23,6,CHS,1936,DFW,2145,738
AA,1510,J,31-Dec-23,31-Dec-23,1     7,DFW,1425,CHS,1753,738
AA,1510,J,31-Dec-23,31-Dec-23,1     7,CHS,1936,DFW,2145,738
AA,1514,J,2-Jan-23,9-Jan-23,1234567,CHS,645,CLT,755,738
AA,1514,J,10-Jan-23,10-Jan-23,2,CHS,650,CLT,755,738
AA,1514,J,11-Jan-23,12-Jan-23,34,CHS,542,CLT,647,738
AA,1514,J,13-Jan-23,13-Jan-23,5,CHS,650,CLT,752,320
AA,1514,J,14-Jan-23,14-Jan-23,6,CHS,640,CLT,742,320
AA,1514,J,15-Jan-23,15-Jan-23,7,CHS,700,CLT,805,738
AA,1514,J,16-Jan-23,16-Jan-23,1,CHS,650,CLT,752,320
AA,1514,J,17-Jan-23,26-Jan-23, 234  7,CHS,650,CLT,755,738
AA,1514,J,20-Jan-23,27-Jan-23,1   5  ,CHS,650,CLT,752,320
AA,1514,J,21-Jan-23,21-Jan-23,6,CHS,640,CLT,742,320
AA,1514,J,28-Jan-23,28-Jan-23,6,CHS,640,CLT,742,320
AA,1514,J,29-Jan-23,29-Jan-23,7,CHS,650,CLT,755,738
AA,1514,J,30-Jan-23,30-Jan-23,1,CHS,650,CLT,752,320
AA,1514,J,31-Jan-23,2-Feb-23,234,CHS,650,CLT,755,738
AA,1514,J,3-Feb-23,3-Feb-23,5,CHS,700,CLT,803,321
AA,1514,J,4-Feb-23,4-Feb-23,6,CHS,700,CLT,802,319
AA,1514,J,5-Feb-23,9-Feb-23,1234  7,CHS,700,CLT,803,321
AA,1514,J,10-Feb-23,11-Feb-23,56,CHS,700,CLT,802,319
AA,1514,J,12-Feb-23,12-Feb-23,7,CHS,700,CLT,803,321
AA,1514,J,13-Feb-23,16-Feb-23,1234,CHS,700,CLT,803,321
AA,1514,J,17-Feb-23,17-Feb-23,5,CHS,700,CLT,802,319
AA,1514,J,18-Feb-23,23-Feb-23,1234 67,CHS,700,CLT,803,321
AA,1514,J,24-Feb-23,25-Feb-23,56,CHS,700,CLT,802,319
AA,1514,J,26-Feb-23,28-Feb-23,12    7,CHS,700,CLT,803,321
AA,1514,J,1-Mar-23,11-Mar-23,1234567,CHS,650,CLT,754,320
AA,1514,J,12-Mar-23,3-Apr-23,1234567,CHS,650,CLT,754,320
AA,1520,J,29-Oct-23,30-Oct-23,1     7,DFW,1015,CHS,1346,738
AA,1520,J,29-Oct-23,30-Oct-23,1     7,CHS,1603,DFW,1810,738
AA,1520,J,31-Oct-23,31-Oct-23,2,DFW,1015,CHS,1346,738
AA,1520,J,31-Oct-23,31-Oct-23,2,CHS,1603,DFW,1810,738
AA,1520,J,1-Nov-23,1-Nov-23,3,DFW,1015,CHS,1346,738
AA,1520,J,1-Nov-23,1-Nov-23,3,CHS,1603,DFW,1810,738
AA,1520,J,2-Nov-23,3-Nov-23,45,DFW,1015,CHS,1346,738
AA,1520,J,2-Nov-23,3-Nov-23,45,CHS,1603,DFW,1810,738
AA,1520,J,4-Nov-23,4-Nov-23,6,DFW,1015,CHS,1346,738
AA,1520,J,4-Nov-23,4-Nov-23,6,CHS,1603,DFW,1810,738
AA,1520,J,5-Nov-23,11-Nov-23,1234567,DFW,1015,CHS,1346,738
AA,1520,J,5-Nov-23,11-Nov-23,1234567,CHS,1603,DFW,1810,738
AA,1520,J,12-Nov-23,17-Nov-23,12345 7,DFW,1015,CHS,1346,738
AA,1520,J,12-Nov-23,17-Nov-23,12345 7,CHS,1603,DFW,1810,738
AA,1520,J,18-Nov-23,18-Nov-23,6,DFW,1015,CHS,1346,738
AA,1520,J,18-Nov-23,18-Nov-23,6,CHS,1603,DFW,1810,738
AA,1520,J,19-Nov-23,22-Nov-23,123   7,DFW,1015,CHS,1346,738
AA,1520,J,19-Nov-23,22-Nov-23,123   7,CHS,1603,DFW,1810,738
AA,1520,J,23-Nov-23,23-Nov-23,4,DFW,1015,CHS,1346,738
AA,1520,J,24-Nov-23,24-Nov-23,5,DFW,1015,CHS,1346,738
AA,1520,J,24-Nov-23,24-Nov-23,5,CHS,1603,DFW,1810,738
AA,1520,J,25-Nov-23,25-Nov-23,6,DFW,1015,CHS,1346,738
AA,1520,J,25-Nov-23,25-Nov-23,6,CHS,1603,DFW,1810,738
AA,1520,J,26-Nov-23,14-Dec-23,1234567,DFW,1015,CHS,1346,738
AA,1520,J,26-Nov-23,14-Dec-23,1234567,CHS,1603,DFW,1810,738
AA,1520,J,15-Dec-23,23-Dec-23,1234567,DFW,1015,CHS,1346,738
AA,1520,J,15-Dec-23,23-Dec-23,1234567,CHS,1603,DFW,1810,738
AA,1520,J,24-Dec-23,25-Dec-23,1     7,DFW,1015,CHS,1346,738
AA,1520,J,24-Dec-23,25-Dec-23,1     7,CHS,1603,DFW,1810,738
AA,1520,J,26-Dec-23,29-Dec-23,2345,DFW,1015,CHS,1346,738
AA,1520,J,26-Dec-23,29-Dec-23,2345,CHS,1603,DFW,1810,738
AA,1520,J,30-Dec-23,30-Dec-23,6,DFW,1015,CHS,1346,738
AA,1520,J,30-Dec-23,30-Dec-23,6,CHS,1603,DFW,1810,738
AA,1520,J,31-Dec-23,31-Dec-23,12345 7,DFW,1015,CHS,1346,738
AA,1520,J,31-Dec-23,31-Dec-23,12345 7,CHS,1603,DFW,1810,738
AA,1525,J,29-Oct-23,4-Nov-23,1234567,CLT,1100,CHS,1214,319
AA,1525,J,29-Oct-23,4-Nov-23,1234567,CHS,1254,CLT,1405,319
AA,1525,J,5-Nov-23,31-Dec-23,1234567,CLT,1100,CHS,1214,319
AA,1525,J,5-Nov-23,31-Dec-23,1234567,CHS,1254,CLT,1405,319
AA,1526,J,29-Oct-23,2-Nov-23,1234  7,PHL,820,CHS,1023,319
AA,1526,J,29-Oct-23,2-Nov-23,1234  7,CHS,1104,PHL,1255,319
AA,1526,J,3-Nov-23,3-Nov-23,5,PHL,820,CHS,1023,319
AA,1526,J,3-Nov-23,3-Nov-23,5,CHS,1104,PHL,1255,319
AA,1526,J,4-Nov-23,4-Nov-23,6,PHL,820,CHS,1023,319
AA,1526,J,4-Nov-23,4-Nov-23,6,CHS,1104,PHL,1255,319
AA,1526,J,5-Nov-23,9-Nov-23,1234  7,PHL,820,CHS,1023,319
AA,1526,J,5-Nov-23,9-Nov-23,1234  7,CHS,1104,PHL,1255,319
AA,1526,J,10-Nov-23,10-Nov-23,5,PHL,820,CHS,1023,319
AA,1526,J,10-Nov-23,10-Nov-23,5,CHS,1104,PHL,1255,319
AA,1526,J,11-Nov-23,19-Nov-23,1234 67,PHL,820,CHS,1023,319
AA,1526,J,11-Nov-23,19-Nov-23,1234 67,CHS,1104,PHL,1255,319
AA,1526,J,17-Nov-23,17-Nov-23,5,PHL,820,CHS,1023,319
AA,1526,J,17-Nov-23,17-Nov-23,5,CHS,1104,PHL,1255,319
AA,1526,J,20-Nov-23,20-Nov-23,1,PHL,820,CHS,1023,319
AA,1526,J,20-Nov-23,20-Nov-23,1,CHS,1104,PHL,1255,319
AA,1526,J,21-Nov-23,22-Nov-23,23,PHL,820,CHS,1023,319
AA,1526,J,21-Nov-23,22-Nov-23,23,CHS,1104,PHL,1255,319
AA,1526,J,23-Nov-23,23-Nov-23,4,PHL,820,CHS,1023,319
AA,1526,J,23-Nov-23,23-Nov-23,4,CHS,1104,PHL,1255,319
AA,1526,J,24-Nov-23,24-Nov-23,5,PHL,820,CHS,1023,319
AA,1526,J,24-Nov-23,24-Nov-23,5,CHS,1104,PHL,1255,319
AA,1526,J,25-Nov-23,24-Dec-23,1234 67,PHL,820,CHS,1023,319
AA,1526,J,25-Nov-23,24-Dec-23,1234 67,CHS,1104,PHL,1255,319
AA,1526,J,1-Dec-23,22-Dec-23,5,PHL,820,CHS,1023,319
AA,1526,J,1-Dec-23,22-Dec-23,5,CHS,1104,PHL,1255,319
AA,1526,J,25-Dec-23,25-Dec-23,1,PHL,820,CHS,1023,319
AA,1526,J,25-Dec-23,25-Dec-23,1,CHS,1104,PHL,1255,319
AA,1526,J,26-Dec-23,31-Dec-23,1234 67,PHL,820,CHS,1023,319
AA,1526,J,26-Dec-23,31-Dec-23,1234 67,CHS,1104,PHL,1255,319
AA,1526,J,29-Dec-23,31-Dec-23,5,PHL,820,CHS,1023,319
AA,1526,J,29-Dec-23,31-Dec-23,5,CHS,1104,PHL,1255,319
AA,1531,J,4-Apr-23,7-Apr-23,2345,CLT,907,CHS,1007,320
AA,1531,J,4-Apr-23,7-Apr-23,2345,CHS,1054,CLT,1200,320
AA,1531,J,8-Apr-23,22-Apr-23,6,CLT,900,CHS,1000,319
AA,1531,J,8-Apr-23,22-Apr-23,6,CHS,1058,CLT,1204,319
AA,1531,J,9-Apr-23,28-Apr-23,12345 7,CLT,907,CHS,1007,320
AA,1531,J,9-Apr-23,28-Apr-23,12345 7,CHS,1054,CLT,1200,320
AA,1531,J,29-Apr-23,29-Apr-23,6,CLT,900,CHS,1000,319
AA,1531,J,29-Apr-23,29-Apr-23,6,CHS,1058,CLT,1204,319
AA,1531,J,30-Apr-23,4-May-23,1234  7,CLT,907,CHS,1007,320
AA,1531,J,30-Apr-23,4-May-23,1234  7,CHS,1054,CLT,1200,320
AA,1531,J,5-May-23,28-Oct-23,1234567,CLT,905,CHS,1017,319
AA,1531,J,5-May-23,28-Oct-23,1234567,CHS,1109,CLT,1225,319
AA,1533,J,3-Feb-23,28-Feb-23,1234567,MIA,2150,CHS,2335,738
AA,1570,J,4-Feb-23,11-Feb-23,6,PHL,829,CHS,1023,319
AA,1570,J,16-Feb-23,23-Feb-23,12345 7,PHL,1430,CHS,1621,320
AA,1570,J,18-Feb-23,18-Feb-23,6,PHL,829,CHS,1023,319
AA,1570,J,25-Feb-23,25-Feb-23,6,PHL,829,CHS,1023,319
AA,1584,J,1-Jan-23,4-Jan-23,123   7,PHL,1533,CHS,1722,319
AA,1584,J,8-Jan-23,9-Jan-23,1     7,PHL,1533,CHS,1722,319
AA,1586,J,29-Oct-23,4-Nov-23,1234567,CLT,1800,CHS,1907,319
AA,1586,J,29-Oct-23,4-Nov-23,1234567,CHS,2040,CLT,2150,319
AA,1586,J,5-Nov-23,19-Nov-23,1234567,CLT,1800,CHS,1907,319
AA,1586,J,5-Nov-23,19-Nov-23,1234567,CHS,2040,CLT,2150,319
AA,1586,J,20-Nov-23,26-Nov-23,123 567,CLT,1800,CHS,1907,319
AA,1586,J,20-Nov-23,26-Nov-23,123 567,CHS,2040,CLT,2150,319
AA,1586,J,27-Nov-23,23-Dec-23,1234567,CLT,1800,CHS,1907,319
AA,1586,J,27-Nov-23,23-Dec-23,1234567,CHS,2040,CLT,2150,319
AA,1586,J,24-Dec-23,25-Dec-23,1     7,CLT,1800,CHS,1907,319
AA,1586,J,26-Dec-23,31-Dec-23,1234567,CLT,1800,CHS,1907,319
AA,1586,J,26-Dec-23,31-Dec-23,1234567,CHS,2040,CLT,2150,319
AA,1638,J,4-Apr-23,4-Apr-23,2,DFW,1512,CHS,1838,738
AA,1638,J,4-Apr-23,4-Apr-23,2,CHS,1928,DFW,2133,738
AA,1638,J,5-Apr-23,5-Apr-23,3,DFW,1512,CHS,1838,738
AA,1638,J,5-Apr-23,5-Apr-23,3,CHS,1928,DFW,2133,738
AA,1638,J,6-Apr-23,6-Apr-23,4,DFW,1512,CHS,1838,738
AA,1638,J,6-Apr-23,6-Apr-23,4,CHS,1928,DFW,2133,738
AA,1638,J,7-Apr-23,7-Apr-23,5,DFW,1512,CHS,1838,738
AA,1638,J,7-Apr-23,7-Apr-23,5,CHS,1928,DFW,2133,738
AA,1638,J,8-Apr-23,8-Apr-23,6,DFW,1512,CHS,1838,738
AA,1638,J,8-Apr-23,8-Apr-23,6,CHS,1928,DFW,2133,738
AA,1638,J,9-Apr-23,9-Apr-23,7,DFW,1512,CHS,1838,738
AA,1638,J,9-Apr-23,9-Apr-23,7,CHS,1928,DFW,2133,738
AA,1638,J,10-Apr-23,10-Apr-23,1,DFW,1512,CHS,1838,738
AA,1638,J,10-Apr-23,10-Apr-23,1,CHS,1928,DFW,2133,738
AA,1638,J,11-Apr-23,11-Apr-23,2,DFW,1512,CHS,1838,738
AA,1638,J,11-Apr-23,11-Apr-23,2,CHS,1928,DFW,2133,738
AA,1638,J,12-Apr-23,12-Apr-23,3,DFW,1512,CHS,1838,738
AA,1638,J,12-Apr-23,12-Apr-23,3,CHS,1928,DFW,2133,738
AA,1638,J,13-Apr-23,14-Apr-23,45,DFW,1512,CHS,1838,738
AA,1638,J,13-Apr-23,14-Apr-23,45,CHS,1928,DFW,2133,738
AA,1638,J,15-Apr-23,15-Apr-23,6,DFW,1512,CHS,1838,738
AA,1638,J,15-Apr-23,15-Apr-23,6,CHS,1928,DFW,2133,738
AA,1638,J,16-Apr-23,16-Apr-23,7,DFW,1512,CHS,1838,738
AA,1638,J,16-Apr-23,16-Apr-23,7,CHS,1928,DFW,2133,738
AA,1638,J,17-Apr-23,17-Apr-23,1,DFW,1512,CHS,1838,738
AA,1638,J,17-Apr-23,17-Apr-23,1,CHS,1928,DFW,2133,738
AA,1638,J,18-Apr-23,18-Apr-23,2,DFW,1512,CHS,1838,738
AA,1638,J,18-Apr-23,18-Apr-23,2,CHS,1928,DFW,2133,738
AA,1638,J,19-Apr-23,19-Apr-23,3,DFW,1512,CHS,1838,738
AA,1638,J,19-Apr-23,19-Apr-23,3,CHS,1928,DFW,2133,738
AA,1638,J,20-Apr-23,21-Apr-23,45,DFW,1512,CHS,1838,738
AA,1638,J,20-Apr-23,21-Apr-23,45,CHS,1928,DFW,2133,738
AA,1638,J,22-Apr-23,22-Apr-23,6,DFW,1512,CHS,1838,738
AA,1638,J,22-Apr-23,22-Apr-23,6,CHS,1928,DFW,2133,738
AA,1638,J,23-Apr-23,23-Apr-23,7,DFW,1512,CHS,1838,738
AA,1638,J,23-Apr-23,23-Apr-23,7,CHS,1928,DFW,2133,738
AA,1638,J,24-Apr-23,24-Apr-23,1,DFW,1512,CHS,1838,738
AA,1638,J,24-Apr-23,24-Apr-23,1,CHS,1928,DFW,2133,738
AA,1638,J,25-Apr-23,25-Apr-23,2,DFW,1512,CHS,1838,738
AA,1638,J,25-Apr-23,25-Apr-23,2,CHS,1928,DFW,2133,738
AA,1638,J,26-Apr-23,26-Apr-23,3,DFW,1512,CHS,1838,738
AA,1638,J,26-Apr-23,26-Apr-23,3,CHS,1928,DFW,2133,738
AA,1638,J,27-Apr-23,27-Apr-23,4,DFW,1512,CHS,1838,738
AA,1638,J,27-Apr-23,27-Apr-23,4,CHS,1928,DFW,2133,738
AA,1638,J,28-Apr-23,28-Apr-23,5,DFW,1512,CHS,1838,738
AA,1638,J,28-Apr-23,28-Apr-23,5,CHS,1928,DFW,2133,738
